time,symbol,amount,value_pct
2023-01-21 00:00:00,ETH,13.668607173410859,19.81233960972387
2023-01-20 23:45:00,ETH,13.668607173410859,19.789870281358198
2023-01-20 23:30:00,ETH,13.668607173410859,19.777908346514582
2023-01-20 23:15:00,ETH,13.668607173410859,19.779278422445078
2023-01-20 23:00:00,ETH,13.668607173410859,19.739381345421243
2023-01-20 22:45:00,ETH,13.668607173410859,19.583627958460774
2023-01-20 22:30:00,ETH,13.668607173410859,19.459542421628896
2023-01-20 22:15:00,ETH,13.668607173410859,19.528399589627696
2023-01-20 22:00:00,ETH,13.668607173410859,19.79451441895068
2023-01-20 21:45:00,ETH,13.668607173410859,20.194578516014346
2023-01-20 21:30:00,ETH,13.668607173410859,20.307796052426642
2023-01-20 21:15:00,ETH,13.668607173410859,20.186087222602712
2023-01-20 21:00:00,ETH,13.668607173410859,20.551913082956567
2023-01-20 20:45:00,ETH,13.668607173410859,20.318272811590845
2023-01-20 20:30:00,ETH,13.668607173410859,10.485644434332922
2023-01-20 20:15:00,ETH,13.668607173410859,10.502079476519313
2023-01-20 20:00:00,ETH,13.668607173410859,10.47571289705213
2023-01-20 19:45:00,ETH,13.668607173410859,21.03428818649732
2023-01-20 19:30:00,ETH,13.668607173410859,21.054385051407152
2023-01-20 19:15:00,ETH,13.668607173410859,21.061245280691754
2023-01-20 19:00:00,ETH,13.668607173410859,21.12765633962521
2023-01-20 18:45:00,ETH,13.668607173410859,21.080519201865922
2023-01-20 18:30:00,ETH,13.668607173410859,21.087154502873208
2023-01-20 18:15:00,ETH,13.668607173410859,21.027949871016826
2023-01-20 18:00:00,ETH,13.668607173410859,21.061806020766337
2023-01-20 17:45:00,ETH,13.668607173410859,21.105397280836165
2023-01-20 17:30:00,ETH,13.668607173410859,21.07873261224468
2023-01-20 17:15:00,ETH,13.668607173410859,21.069759243239556
2023-01-20 17:00:00,ETH,13.668607173410859,21.16639368819511
2023-01-20 16:45:00,ETH,13.668607173410859,21.244159999408065
2023-01-20 16:30:00,ETH,13.668607173410859,21.232188528023237
2023-01-20 16:15:00,ETH,13.668607173410859,21.229614266949287
2023-01-20 16:00:00,ETH,13.668607173410859,21.218007668925043
2023-01-20 15:45:00,ETH,13.668607173410859,21.214526716493054
2023-01-20 15:30:00,ETH,13.668607173410859,21.2838379119104
2023-01-20 15:15:00,ETH,13.668607173410859,21.307154398253584
2023-01-20 15:00:00,ETH,13.668607173410859,21.363958250673658
2023-01-20 14:45:00,ETH,13.668607173410859,21.342220874036435
2023-01-20 14:30:00,ETH,13.668607173410859,21.343142174121148
2023-01-20 14:15:00,ETH,13.668607173410859,21.304927309675165
2023-01-20 14:00:00,ETH,13.668607173410859,21.63948007882936
2023-01-20 13:45:00,ETH,13.668607173410859,21.60856193878486
2023-01-20 13:30:00,ETH,13.668607173410859,21.579125536060697
2023-01-20 13:15:00,ETH,13.668607173410859,21.586897823399724
2023-01-20 13:00:00,ETH,13.668607173410859,21.580190990481924
2023-01-20 12:45:00,ETH,13.668607173410859,21.56042817777007
2023-01-20 12:30:00,ETH,13.668607173410859,21.57391544205117
2023-01-20 12:15:00,ETH,13.668607173410859,21.55799777482537
2023-01-20 12:00:00,ETH,13.668607173410859,21.57030702894273
2023-01-20 11:45:00,ETH,13.668607173410859,21.55897475962043
2023-01-20 11:30:00,ETH,13.668607173410859,21.559348490837067
2023-01-20 11:15:00,ETH,13.668607173410859,21.549331437428418
2023-01-20 11:00:00,ETH,13.668607173410859,21.433615104821076
2023-01-20 10:45:00,ETH,13.668607173410859,21.068706324727717
2023-01-20 10:30:00,ETH,13.668607173410859,21.058261301326453
2023-01-20 10:15:00,ETH,13.668607173410859,21.063699178913918
2023-01-20 10:00:00,ETH,13.668607173410859,21.089998172699165
2023-01-20 09:45:00,ETH,13.668607173410859,21.097735950811956
2023-01-20 09:30:00,ETH,13.668607173410859,21.090252927909184
2023-01-20 09:15:00,ETH,13.668607173410859,21.088651154328996
2023-01-20 09:00:00,ETH,13.668607173410859,21.061111876506097
2023-01-20 08:45:00,ETH,13.668607173410859,10.945983532799282
2023-01-20 08:30:00,ETH,13.668607173410859,12.340325550815841
2023-01-20 08:15:00,ETH,13.668607173410859,12.341819174967155
2023-01-20 08:00:00,ETH,13.668607173410859,12.34474130532342
2023-01-20 07:45:00,ETH,13.668607173410859,12.348900748193612
2023-01-20 07:30:00,ETH,13.668607173410859,12.345407417381836
2023-01-20 07:15:00,ETH,13.668607173410859,12.33059980202188
2023-01-20 07:00:00,ETH,13.668607173410859,12.352481528487674
2023-01-20 06:45:00,ETH,13.668607173410859,12.340352881831414
2023-01-20 06:30:00,ETH,13.668607173410859,12.340347285177922
2023-01-20 06:15:00,ETH,13.668607173410859,16.19062336112708
2023-01-20 06:00:00,ETH,13.668607173410859,16.177915919534115
2023-01-20 05:45:00,ETH,13.668607173410859,16.1843548222394
2023-01-20 05:30:00,ETH,13.668607173410859,16.177360780902923
2023-01-20 05:15:00,ETH,13.668607173410859,16.176981345897545
2023-01-20 05:00:00,ETH,13.668607173410859,9.455187373488458
2023-01-20 04:45:00,ETH,13.668607173410859,9.46575094064456
2023-01-20 04:30:00,ETH,13.668607173410859,9.455222504641974
2023-01-20 04:15:00,ETH,13.668607173410859,9.457996489651034
2023-01-20 04:00:00,ETH,13.668607173410859,16.239477980979395
2023-01-20 03:45:00,ETH,13.668607173410859,16.25407436998295
2023-01-20 03:30:00,ETH,13.668607173410859,16.24725683473279
2023-01-20 03:15:00,ETH,13.668607173410859,16.25187520654934
2023-01-20 03:00:00,ETH,13.668607173410859,16.252523983009066
2023-01-20 02:45:00,ETH,13.668607173410859,16.254240191054535
2023-01-20 02:30:00,ETH,13.668607173410859,16.26250610058626
2023-01-20 02:15:00,ETH,13.668607173410859,16.271847403843523
2023-01-20 02:00:00,ETH,13.668607173410859,16.2771888131772
2023-01-20 01:45:00,ETH,13.668607173410859,16.291169885481562
2023-01-20 01:30:00,ETH,13.668607173410859,16.305250461174644
2023-01-20 01:15:00,ETH,13.668607173410859,16.313700014336344
2023-01-20 01:00:00,ETH,13.668607173410859,16.306565435297806
2023-01-20 00:45:00,ETH,13.668607173410859,16.30759893912966
2023-01-20 00:30:00,ETH,13.668607173410859,16.34194579815918
2023-01-20 00:15:00,ETH,13.668607173410859,16.33121699396812
2023-01-20 00:00:00,ETH,13.668607173410859,16.31397396738651
2023-01-19 23:45:00,ETH,13.668607173410859,16.330971459441837
2023-01-19 23:30:00,ETH,13.668607173410859,16.333925945179683
2023-01-19 23:15:00,ETH,13.668607173410859,16.333642649329448
2023-01-19 23:00:00,ETH,13.668607173410859,16.348128659765106
2023-01-19 22:45:00,ETH,13.668607173410859,16.346099274421334
2023-01-19 22:30:00,ETH,13.668607173410859,16.352614961845045
2023-01-19 22:15:00,ETH,13.668607173410859,16.348311645718006
2023-01-19 22:00:00,ETH,13.668607173410859,16.35345638924959
2023-01-19 21:45:00,ETH,13.668607173410859,16.359155342321948
2023-01-19 21:30:00,ETH,13.668607173410859,16.35336039752189
2023-01-19 21:15:00,ETH,13.668607173410859,16.351514934729686
2023-01-19 21:00:00,ETH,13.668607173410859,16.379997893270502
2023-01-19 20:45:00,ETH,13.668607173410859,16.369731400365044
2023-01-19 20:30:00,ETH,13.668607173410859,19.360457368102743
2023-01-19 20:15:00,ETH,13.668607173410859,19.366451203424166
2023-01-19 20:00:00,ETH,13.668607173410859,19.375452160716385
2023-01-19 19:45:00,ETH,13.668607173410859,19.687313250551274
2023-01-19 19:30:00,ETH,13.668607173410859,19.65308782302803
2023-01-19 19:15:00,ETH,13.668607173410859,19.631268608556102
2023-01-19 19:00:00,ETH,13.668607173410859,19.64994337278077
2023-01-19 18:45:00,ETH,13.668607173410859,19.60902136941673
2023-01-19 18:30:00,ETH,13.668607173410859,19.59808780627488
2023-01-19 18:15:00,ETH,13.668607173410859,19.610907152632777
2023-01-19 18:00:00,ETH,13.668607173410859,19.528253732114567
2023-01-19 17:45:00,ETH,13.668607173410859,19.52289455226394
2023-01-19 17:30:00,ETH,13.668607173410859,19.513976347204256
2023-01-19 17:15:00,ETH,13.668607173410859,19.519630948078927
2023-01-19 17:00:00,ETH,13.668607173410859,19.513039651836273
2023-01-19 16:45:00,ETH,13.668607173410859,5.463469924985828
2023-01-19 16:30:00,ETH,13.668607173410859,5.4688494870792175
2023-01-19 16:15:00,ETH,13.668607173410859,5.46602342858996
2023-01-19 16:00:00,ETH,13.668607173410859,5.4732372288420015
2023-01-19 15:45:00,ETH,153.67273276222897,61.47055925207302
2023-01-19 15:30:00,ETH,153.67273276222897,61.52965837721411
2023-01-19 15:15:00,ETH,153.67273276222897,61.509940481236356
2023-01-19 15:00:00,ETH,153.67273276222897,61.45584575022917
2023-01-19 14:45:00,ETH,153.67273276222897,61.4714199377553
2023-01-19 14:30:00,ETH,153.67273276222897,61.45403167238851
2023-01-19 14:15:00,ETH,153.67273276222897,61.44095281043447
2023-01-19 14:00:00,ETH,153.67273276222897,61.4087880522103
2023-01-19 13:45:00,ETH,153.67273276222897,61.39787862889604
2023-01-19 13:30:00,ETH,153.67273276222897,61.41813418807428
2023-01-19 13:15:00,ETH,153.67273276222897,61.41027848909809
2023-01-19 13:00:00,ETH,153.67273276222897,61.39527891150804
2023-01-19 12:45:00,ETH,153.67273276222897,61.39692418413596
2023-01-19 12:30:00,ETH,153.67273276222897,61.372780678183794
2023-01-19 12:15:00,ETH,153.67273276222897,61.38079694698809
2023-01-19 12:00:00,ETH,153.67273276222897,61.40918654697071
2023-01-19 11:45:00,ETH,153.67273276222897,61.4027004276774
2023-01-19 11:30:00,ETH,153.67273276222897,61.36079919182785
2023-01-19 11:15:00,ETH,153.67273276222897,61.36316975110374
2023-01-19 11:00:00,ETH,153.67273276222897,61.348388664303336
2023-01-19 10:45:00,ETH,153.67273276222897,61.34546087501924
2023-01-19 10:30:00,ETH,153.67273276222897,61.35256635845154
2023-01-19 10:15:00,ETH,153.67273276222897,61.35682736165376
2023-01-19 10:00:00,ETH,153.67273276222897,61.346052240174664
2023-01-19 09:45:00,ETH,153.67273276222897,61.358288061724565
2023-01-19 09:30:00,ETH,153.67273276222897,61.34433063229312
2023-01-19 09:15:00,ETH,153.67273276222897,61.340680255973325
2023-01-19 09:00:00,ETH,153.67273276222897,61.243177504337034
2023-01-19 08:45:00,ETH,153.67273276222897,61.24202914292706
2023-01-19 08:30:00,ETH,153.67273276222897,61.24311739504829
2023-01-19 08:15:00,ETH,153.67273276222897,61.233526899690624
2023-01-19 08:00:00,ETH,153.67273276222897,61.26892670687959
2023-01-19 07:45:00,ETH,153.67273276222897,61.2721394944544
2023-01-19 07:30:00,ETH,153.67273276222897,61.23307590366501
2023-01-19 07:15:00,ETH,153.67273276222897,62.38017093368649
2023-01-19 07:00:00,ETH,153.67273276222897,62.390319717451334
2023-01-19 06:45:00,ETH,153.67273276222897,62.386846834434614
2023-01-19 06:30:00,ETH,153.67273276222897,69.8217187040729
2023-01-19 06:15:00,ETH,153.68165983586212,69.84183137781417
2023-01-19 06:00:00,ETH,153.68165983586212,69.87084754457781
2023-01-19 05:45:00,ETH,153.68165983586212,69.86272592862608
2023-01-19 05:30:00,ETH,153.68165983586212,69.8583615882248
2023-01-19 05:15:00,ETH,153.68165983586212,69.8465948869191
2023-01-19 05:00:00,ETH,153.68165983586212,69.86311756423373
2023-01-19 04:45:00,ETH,153.68165983586212,68.47512000179677
2023-01-19 04:30:00,ETH,153.68165983586212,68.47812155520539
2023-01-19 04:15:00,ETH,153.68165983586212,68.51225568452003
2023-01-19 04:00:00,ETH,153.68165983586212,68.52352553992243
2023-01-19 03:45:00,ETH,153.68165983586212,68.52104375757861
2023-01-19 03:30:00,ETH,153.68165983586212,68.48105525663017
2023-01-19 03:15:00,ETH,153.68165983586212,68.49461032868352
2023-01-19 03:00:00,ETH,153.68165983586212,68.46195619286337
2023-01-19 02:45:00,ETH,153.68165983586212,68.47010108334447
2023-01-19 02:30:00,ETH,153.68165983586212,68.47524146257634
2023-01-19 02:15:00,ETH,153.68165983586212,68.45745721771411
2023-01-19 02:00:00,ETH,153.68165983586212,68.41158973875771
2023-01-19 01:45:00,ETH,153.68165983586212,68.38908124474756
2023-01-19 01:30:00,ETH,153.68165983586212,68.42483565159085
2023-01-19 01:15:00,ETH,153.68165983586212,68.42053865248859
2023-01-19 01:00:00,ETH,153.68165983586212,68.3507184777725
2023-01-19 00:45:00,ETH,153.68165983586212,68.32729165597648
2023-01-19 00:30:00,ETH,153.68165983586212,68.34386555142427
2023-01-19 00:15:00,ETH,153.68165983586212,68.33199484846726
2023-01-19 00:00:00,ETH,153.68165983586212,68.42055961266458
2023-01-18 23:45:00,ETH,153.68165983586212,68.36620033798569
2023-01-18 23:30:00,ETH,153.68165983586212,68.36304950168338
2023-01-18 23:15:00,ETH,153.68165983586212,68.34087893409495
2023-01-18 23:00:00,ETH,153.68165983586212,68.40337316901545
2023-01-18 22:45:00,ETH,153.68165983586212,68.38579616100918
2023-01-18 22:30:00,ETH,153.68165983586212,68.3548559832175
2023-01-18 22:15:00,ETH,153.68165983586212,68.35497629199307
2023-01-18 22:00:00,ETH,153.68165983586212,68.38053160659663
2023-01-18 21:45:00,ETH,153.68165983586212,68.38359347506145
2023-01-18 21:30:00,ETH,153.68165983586212,68.37864354256344
2023-01-18 21:15:00,ETH,153.68165983586212,68.39483360492157
2023-01-18 21:00:00,ETH,153.68165983586212,66.87964967445242
2023-01-18 20:45:00,ETH,153.68165983586212,66.88894586517543
2023-01-18 20:30:00,ETH,153.68165983586212,66.87423333771984
2023-01-18 20:15:00,ETH,153.68165983586212,66.91854770465527
2023-01-18 20:00:00,ETH,153.68165983586212,66.92289034678099
2023-01-18 19:45:00,ETH,153.68165983586212,66.9506342803922
2023-01-18 19:30:00,ETH,153.68165983586212,66.95482565432755
2023-01-18 19:15:00,ETH,153.68165983586212,53.09358658551678
2023-01-18 19:00:00,ETH,153.68165983586212,28.3188585581283
2023-01-18 18:45:00,ETH,153.68165983586212,24.730012464888173
2023-01-18 18:30:00,ETH,153.68165983586212,23.806749657998854
2023-01-18 18:15:00,ETH,153.68165983586212,23.294510762503197
2023-01-18 18:00:00,ETH,153.68165983586212,23.282161355430738
2023-01-18 17:45:00,ETH,153.68165983586212,23.303697400246808
2023-01-18 17:30:00,ETH,153.68165983586212,23.357771897579738
2023-01-18 17:15:00,ETH,153.68165983586212,23.355297362436612
2023-01-18 17:00:00,ETH,153.68165983586212,23.281946297724456
2023-01-18 16:45:00,ETH,153.68165983586212,23.334605648423498
2023-01-18 16:30:00,ETH,153.68165983586212,23.272568823827726
2023-01-18 16:15:00,ETH,153.68165983586212,23.214679861478896
2023-01-18 16:00:00,ETH,153.68165983586212,23.24575388669123
2023-01-18 15:45:00,ETH,153.68165983586212,23.284826196180365
2023-01-18 15:30:00,ETH,153.68165983586212,23.30331151816747
2023-01-18 15:15:00,ETH,153.68165983586212,23.31692866662728
2023-01-18 15:00:00,ETH,153.68165983586212,23.299492777273358
2023-01-18 14:45:00,ETH,153.68165983586212,23.296756497946653
2023-01-18 14:30:00,ETH,153.68165983586212,23.320706792292945
2023-01-18 14:15:00,ETH,153.68165983586212,23.369404131260634
2023-01-18 14:00:00,ETH,153.68165983586212,23.32359271743177
2023-01-18 13:45:00,ETH,153.68165983586212,23.32238045398213
2023-01-18 13:30:00,ETH,153.68165983586212,22.982167378078294
2023-01-18 13:15:00,ETH,153.68165983586212,22.9923444484118
2023-01-18 13:00:00,ETH,153.68165983586212,22.982837069487267
2023-01-18 12:45:00,ETH,153.68165983586212,22.970114195964157
2023-01-18 12:30:00,ETH,153.68165983586212,22.98677760452504
2023-01-18 12:15:00,ETH,153.68165983586212,22.979301007519943
2023-01-18 12:00:00,ETH,153.68165983586212,22.98781425113988
2023-01-18 11:45:00,ETH,153.68165983586212,22.990506047353144
2023-01-18 11:30:00,ETH,153.68165983586212,22.985111410014785
2023-01-18 11:15:00,ETH,153.68165983586212,22.989431138788362
2023-01-18 11:00:00,ETH,153.68165983586212,22.970723836394388
2023-01-18 10:45:00,ETH,153.68165983586212,22.985534383591663
2023-01-18 10:30:00,ETH,153.68165983586212,22.830366162915734
2023-01-18 10:15:00,ETH,153.68165983586212,22.822428619414538
2023-01-18 10:00:00,ETH,153.68165983586212,22.829821537954924
2023-01-18 09:45:00,ETH,153.68165983586212,22.82531578278117
2023-01-18 09:30:00,ETH,153.68165983586212,22.833996306245798
2023-01-18 09:15:00,ETH,153.68165983586212,22.841023499969324
2023-01-18 09:00:00,ETH,153.68165983586212,22.82910703678777
2023-01-18 08:45:00,ETH,153.68165983586212,22.828053910542813
2023-01-18 08:30:00,ETH,153.68165983586212,22.83512759407675
2023-01-18 08:15:00,ETH,153.68165983586212,22.825300214640453
2023-01-18 08:00:00,ETH,153.68165983586212,22.822078991734145
2023-01-18 07:45:00,ETH,153.68165983586212,22.830777781105883
2023-01-18 07:30:00,ETH,153.68165983586212,22.84154798088448
2023-01-18 07:15:00,ETH,153.68165983586212,22.82474464866412
2023-01-18 07:00:00,ETH,153.6847658620827,22.3896046541468
2023-01-18 06:45:00,ETH,153.6872404487414,22.39533162730785
2023-01-18 06:30:00,ETH,153.6872404487414,22.392903608193862
2023-01-18 06:15:00,ETH,153.6872404487414,22.388322401185835
2023-01-18 06:00:00,ETH,153.6872404487414,22.39492841349978
2023-01-18 05:45:00,ETH,153.6872404487414,22.39432157729373
2023-01-18 05:30:00,ETH,153.6872404487414,22.402483930802976
2023-01-18 05:15:00,ETH,153.6872404487414,22.40183544911606
2023-01-18 05:00:00,ETH,153.6872404487414,22.39230664992132
2023-01-18 04:45:00,ETH,153.6872404487414,22.39570656374914
2023-01-18 04:30:00,ETH,153.6872404487414,22.386781930595944
2023-01-18 04:15:00,ETH,153.6872404487414,22.38878406659203
2023-01-18 04:00:00,ETH,153.6872404487414,22.406308463122922
2023-01-18 03:45:00,ETH,153.6872404487414,22.39457130122243
2023-01-18 03:30:00,ETH,153.6872404487414,22.415036800917047
2023-01-18 03:15:00,ETH,153.6872404487414,22.40091970677506
2023-01-18 03:00:00,ETH,153.6872404487414,22.398655505586103
2023-01-18 02:45:00,ETH,153.6872404487414,22.40574044288098
2023-01-18 02:30:00,ETH,153.6872404487414,22.398318246590094
2023-01-18 02:15:00,ETH,153.6872404487414,22.39892174141536
2023-01-18 02:00:00,ETH,153.6872404487414,22.406535770497634
2023-01-18 01:45:00,ETH,153.6872404487414,22.39377575650387
2023-01-18 01:30:00,ETH,153.6872404487414,22.400672830498916
2023-01-18 01:15:00,ETH,153.6872404487414,22.412126028580502
2023-01-18 01:00:00,ETH,153.6872404487414,22.40220789806345
2023-01-18 00:45:00,ETH,153.6872404487414,22.422563839763644
2023-01-18 00:30:00,ETH,153.6872404487414,22.389288125672977
2023-01-18 00:15:00,ETH,153.6872404487414,22.416522353061698
2023-01-18 00:00:00,ETH,153.6872404487414,22.412978333456376
2023-01-17 23:45:00,ETH,153.6872404487414,22.396217905446537
2023-01-17 23:30:00,ETH,153.6872404487414,22.413133738018722
2023-01-17 23:15:00,ETH,153.6872404487414,22.428127820234597
2023-01-17 23:00:00,ETH,153.6872404487414,22.409987903393375
2023-01-17 22:45:00,ETH,153.6872404487414,22.399019436974317
2023-01-17 22:30:00,ETH,153.6872404487414,22.413363271239252
2023-01-17 22:15:00,ETH,153.6872404487414,22.404787387532025
2023-01-17 22:00:00,ETH,153.6872404487414,22.395059060124307
2023-01-17 21:45:00,ETH,153.6872404487414,22.41445149722958
2023-01-17 21:30:00,ETH,153.6872404487414,22.40273126831961
2023-01-17 21:15:00,ETH,153.6872404487414,22.402342662814583
2023-01-17 21:00:00,ETH,153.6872404487414,22.396554352752396
2023-01-17 20:45:00,ETH,153.6872404487414,22.407393616021633
2023-01-17 20:30:00,ETH,153.6872404487414,22.41888910159752
2023-01-17 20:15:00,ETH,153.6872404487414,22.42885904496951
2023-01-17 20:00:00,ETH,153.6872404487414,22.417428296477564
2023-01-17 19:45:00,ETH,153.6872404487414,22.426513972130902
2023-01-17 19:30:00,ETH,153.6872404487414,22.42294081702924
2023-01-17 19:15:00,ETH,153.6872404487414,22.419600715731974
2023-01-17 19:00:00,ETH,153.6872404487414,22.435454482345147
2023-01-17 18:45:00,ETH,153.6872404487414,22.431629561959983
2023-01-17 18:30:00,ETH,153.6872404487414,22.42397156726181
2023-01-17 18:15:00,ETH,153.6872404487414,22.416055488782387
2023-01-17 18:00:00,ETH,153.6872404487414,22.426011635137392
2023-01-17 17:45:00,ETH,153.6872404487414,22.43876145597667
2023-01-17 17:30:00,ETH,153.6872404487414,22.412965115207392
2023-01-17 17:15:00,ETH,153.6872404487414,22.40363610608447
2023-01-17 17:00:00,ETH,153.6872404487414,22.43665670048602
2023-01-17 16:45:00,ETH,153.6872404487414,23.66936777895002
2023-01-17 16:30:00,ETH,153.6872404487414,23.671595297142247
2023-01-17 16:15:00,ETH,153.6872404487414,23.66507455756488
2023-01-17 16:00:00,ETH,153.6872404487414,23.641587923595313
2023-01-17 15:45:00,ETH,153.6872404487414,23.645371143994016
2023-01-17 15:30:00,ETH,153.6872404487414,23.676186342051356
2023-01-17 15:15:00,ETH,153.6872404487414,23.687166900444804
2023-01-17 15:00:00,ETH,153.6872404487414,23.661463031569898
2023-01-17 14:45:00,ETH,153.6872404487414,23.649970035389583
